author,authorLabel,genderLabel,orcid
https://database.factgrid.de/entity/Q396706,Marcus Baumgarten,Männliches Geschlecht,0000-0003-0801-9462
https://database.factgrid.de/entity/Q1380170,Dorothee Huff,Weibliches Geschlecht,0000-0003-0866-9967
https://database.factgrid.de/entity/Q396612,Matthias Arnold,Männliches Geschlecht,0000-0003-0876-6177
https://database.factgrid.de/entity/Q396475,Ralph Ewerth,Männliches Geschlecht,0000-0003-0918-6297
https://database.factgrid.de/entity/Q989363,Isabel Eiser,Weibliches Geschlecht,0000-0003-0923-3735
https://database.factgrid.de/entity/Q396785,Vanessa Hannesschläger,Weibliches Geschlecht,0000-0003-0938-0890
https://database.factgrid.de/entity/Q398051,Peter Uhrig,Männliches Geschlecht,0000-0003-0954-4322
https://database.factgrid.de/entity/Q989364,Desiree Mayer,Weibliches Geschlecht,0000-0003-0958-886X
https://database.factgrid.de/entity/Q396765,Brigitte Rath,Weibliches Geschlecht,0000-0003-0969-6297
https://database.factgrid.de/entity/Q398072,Daniel Burckhardt,Männliches Geschlecht,0000-0003-0982-3735
https://database.factgrid.de/entity/Q396685,Steffen Pielström,Männliches Geschlecht,0000-0003-1016-2911
https://database.factgrid.de/entity/Q397834,Andreas Kuczera,Männliches Geschlecht,0000-0003-1020-507X
https://database.factgrid.de/entity/Q1380334,Maria Chlastak,Weibliches Geschlecht,0000-0003-1046-3634
https://database.factgrid.de/entity/Q1380420,Lisa Poggel,Weibliches Geschlecht,0000-0003-1051-8148
https://database.factgrid.de/entity/Q398833,Robert Forkel,Männliches Geschlecht,0000-0003-1081-086X
https://database.factgrid.de/entity/Q396653,Alireza Zarei,Männliches Geschlecht,0000-0003-1110-4131
https://database.factgrid.de/entity/Q1380269,Julian Stalter,Männliches Geschlecht,0000-0003-1149-1688
https://database.factgrid.de/entity/Q398116,Greta Franzini,Weibliches Geschlecht,0000-0003-1159-5575
https://database.factgrid.de/entity/Q397418,Robert Nasarek,Männliches Geschlecht,0000-0003-1163-8504
https://database.factgrid.de/entity/Q397788,Peggy Große,Weibliches Geschlecht,0000-0003-1181-6219
https://database.factgrid.de/entity/Q396651,Jessie Pons,Weibliches Geschlecht,0000-0003-1211-2213
https://database.factgrid.de/entity/Q1380234,Frodo Podschwadek,Männliches Geschlecht,0000-0003-1248-4228
https://database.factgrid.de/entity/Q398388,Stefan E. Funk,Männliches Geschlecht,0000-0003-1259-2288
https://database.factgrid.de/entity/Q989365,Moritz Feichtinger,Männliches Geschlecht,0000-0003-1260-8884
https://database.factgrid.de/entity/Q1380446,Kateryna Schöning,Weibliches Geschlecht,0000-0003-1270-4294
https://database.factgrid.de/entity/Q989366,Lena-Luise Stahn,Weibliches Geschlecht,0000-0003-1298-5145
https://database.factgrid.de/entity/Q1380400,Jörg Lehmann,Männliches Geschlecht,0000-0003-1334-9693
https://database.factgrid.de/entity/Q396629,Manuel Burghardt,Männliches Geschlecht,0000-0003-1354-9089
https://database.factgrid.de/entity/Q989536,Christian Vater,Männliches Geschlecht,0000-0003-1367-8489
https://database.factgrid.de/entity/Q1380444,Christian Schröter geb. Vater,Männliches Geschlecht,0000-0003-1367-8489
https://database.factgrid.de/entity/Q396784,Martina Scholger,Weibliches Geschlecht,0000-0003-1438-3236
https://database.factgrid.de/entity/Q396604,Matthias Schlögl,Männliches Geschlecht,0000-0003-1451-0987
https://database.factgrid.de/entity/Q396790,Kevin Wunsch,Männliches Geschlecht,0000-0003-1491-747X
https://database.factgrid.de/entity/Q398243,Barbara Aehnlich,Weibliches Geschlecht,0000-0003-1492-7766
https://database.factgrid.de/entity/Q1380467,David M. Weigl,Männliches Geschlecht,0000-0003-1502-1528
https://database.factgrid.de/entity/Q534602,Angela Kailus,Weibliches Geschlecht,0000-0003-1514-2258
https://database.factgrid.de/entity/Q989377,Thomas Nikolaus Haider,Männliches Geschlecht,0000-0003-1522-4026
https://database.factgrid.de/entity/Q396443,Daniele Guido,Weibliches Geschlecht,0000-0003-1601-4274
https://database.factgrid.de/entity/Q1380228,Stephanie Palek,Weibliches Geschlecht,0000-0003-1624-896X
https://database.factgrid.de/entity/Q1380415,Stephanie Nitsche,Weibliches Geschlecht,0000-0003-1624-896X
https://database.factgrid.de/entity/Q396710,Melina Jander,Weibliches Geschlecht,0000-0003-1646-6836
https://database.factgrid.de/entity/Q396794,Lena Dunkelmann,Weibliches Geschlecht,0000-0003-1655-2910
https://database.factgrid.de/entity/Q398586,Dirk Goldhahn,Männliches Geschlecht,0000-0003-1681-567X
https://database.factgrid.de/entity/Q398101,Canan Hastik,Weibliches Geschlecht,0000-0003-1729-4642
https://database.factgrid.de/entity/Q989367,Nicolas Schenk,Männliches Geschlecht,0000-0003-1733-9601
https://database.factgrid.de/entity/Q946702,Melanie Gruß,Weibliches Geschlecht,0000-0003-1768-0092
https://database.factgrid.de/entity/Q396755,Sina Menzel,Weibliches Geschlecht,0000-0003-1798-2672
https://database.factgrid.de/entity/Q396400,Benjamin Krautter,Männliches Geschlecht,0000-0003-1804-7520
https://database.factgrid.de/entity/Q396733,Maximilian Wehner,Männliches Geschlecht,0000-0003-1817-6955
https://database.factgrid.de/entity/Q806072,Jakob Jünger,Männliches Geschlecht,0000-0003-1860-6695
https://database.factgrid.de/entity/Q396766,Klaus Rettinghaus,Männliches Geschlecht,0000-0003-1898-2543
https://database.factgrid.de/entity/Q397954,Thomas Kollatz,Männliches Geschlecht,0000-0003-1904-1841
https://database.factgrid.de/entity/Q398006,Jörg Wettlaufer,Männliches Geschlecht,0000-0003-1957-8059
https://database.factgrid.de/entity/Q1380143,Claudia Esch,Weibliches Geschlecht,0000-0003-1996-0581
https://database.factgrid.de/entity/Q395527,Caroline Müller,Weibliches Geschlecht,0000-0003-2009-6882
https://database.factgrid.de/entity/Q989470,Phillip Ströbel,Männliches Geschlecht,0000-0003-2063-5495
https://database.factgrid.de/entity/Q1380321,Baptiste Baumann,Männliches Geschlecht,0000-0003-2063-6199
https://database.factgrid.de/entity/Q1380338,Abdelmoneim Desouki,Männliches Geschlecht,0000-0003-2083-1277
https://database.factgrid.de/entity/Q396549,Jan Baedke,Männliches Geschlecht,0000-0003-2138-785X
https://database.factgrid.de/entity/Q1380298,Martin Wiegand,Männliches Geschlecht,0000-0003-2151-5823
https://database.factgrid.de/entity/Q398353,Iryna Gurevych,Weibliches Geschlecht,0000-0003-2187-7621
https://database.factgrid.de/entity/Q1380429,Imelda Rohrbacher,Weibliches Geschlecht,0000-0003-2198-4478
https://database.factgrid.de/entity/Q1380292,Matthias Weber,Männliches Geschlecht,0000-0003-2198-8989
https://database.factgrid.de/entity/Q396665,Jonas Müller-Laackman,Männliches Geschlecht,0000-0003-2279-6751
https://database.factgrid.de/entity/Q1380443,Annika Schröer,Weibliches Geschlecht,0000-0003-2293-4093
https://database.factgrid.de/entity/Q396727,Anna-Lena Nowicki,Weibliches Geschlecht,0000-0003-2323-5681
https://database.factgrid.de/entity/Q398295,Ksenia Stanicka-Brzezicka,Weibliches Geschlecht,0000-0003-2390-8903
https://database.factgrid.de/entity/Q396694,Konstantin Baierer,Männliches Geschlecht,0000-0003-2397-242X
https://database.factgrid.de/entity/Q398021,Gerrit Brüning,Männliches Geschlecht,0000-0003-2402-6734
https://database.factgrid.de/entity/Q254956,Ina Serif,Weibliches Geschlecht,0000-0003-2419-4252
https://database.factgrid.de/entity/Q396639,Frank Fischer,Männliches Geschlecht,0000-0003-2419-6629
https://database.factgrid.de/entity/Q398142,Simone Lässig,Weibliches Geschlecht,0000-0003-2426-3502
https://database.factgrid.de/entity/Q989469,Luca Giovannini,Männliches Geschlecht,0000-0003-2444-7192
https://database.factgrid.de/entity/Q1380447,Kristin Shi-Kupfer,Weibliches Geschlecht,0000-0003-2499-7047
https://database.factgrid.de/entity/Q397977,Markus Schnöpf,Männliches Geschlecht,0000-0003-2529-8248
https://database.factgrid.de/entity/Q396658,Stephan Kurz,Männliches Geschlecht,0000-0003-2546-2570
https://database.factgrid.de/entity/Q989368,Tim Fischer,Männliches Geschlecht,0000-0003-2560-5623
https://database.factgrid.de/entity/Q397948,Alexander Mehler,Männliches Geschlecht,0000-0003-2567-7539
https://database.factgrid.de/entity/Q425619,Anja Gerber,Weibliches Geschlecht,0000-0003-2576-1511
https://database.factgrid.de/entity/Q1380406,Nicole Majka,Weibliches Geschlecht,0000-0003-2657-0645
https://database.factgrid.de/entity/Q147141,Jesper Zedlitz,Männliches Geschlecht,0000-0003-2664-5010
https://database.factgrid.de/entity/Q396729,Jan Köster,Männliches Geschlecht,0000-0003-2713-5207
https://database.factgrid.de/entity/Q396719,Merten Kröncke,Männliches Geschlecht,0000-0003-2717-0598
https://database.factgrid.de/entity/Q396633,Fabian Bühler,Männliches Geschlecht,0000-0003-2834-4342
https://database.factgrid.de/entity/Q396686,Ulrike Henny-Krahmer,Weibliches Geschlecht,0000-0003-2852-065X
https://database.factgrid.de/entity/Q397582,Björn Schembera,Männliches Geschlecht,0000-0003-2860-6621
https://database.factgrid.de/entity/Q398032,Kristin Herold,Weibliches Geschlecht,0000-0003-2915-353X
https://database.factgrid.de/entity/Q397990,Christian Wachter,Männliches Geschlecht,0000-0003-2937-0868
https://database.factgrid.de/entity/Q396640,Henny Sluyter-Gäthje,Weibliches Geschlecht,0000-0003-2969-3237
https://database.factgrid.de/entity/Q989369,David Walsh,Männliches Geschlecht,0000-0003-2972-8233
https://database.factgrid.de/entity/Q1380177,Kai Kauffmann,Männliches Geschlecht,0000-0003-3029-3097
https://database.factgrid.de/entity/Q398421,Nils-Oliver Walkowski,Männliches Geschlecht,0000-0003-3043-3010
https://database.factgrid.de/entity/Q396592,Niels-Oliver Walkowski,Männliches Geschlecht,0000-0003-3043-3010
https://database.factgrid.de/entity/Q649737,Florian Grumbach,Männliches Geschlecht,0000-0003-3068-0265
https://database.factgrid.de/entity/Q747404,Franziska Klemstein,Weibliches Geschlecht,0000-0003-3137-6732
https://database.factgrid.de/entity/Q397937,Martin Prell,Männliches Geschlecht,0000-0003-3152-6542
https://database.factgrid.de/entity/Q396783,Hubertus Kohle,Männliches Geschlecht,0000-0003-3162-1304
https://database.factgrid.de/entity/Q397716,Daniela Schulz,Weibliches Geschlecht,0000-0003-3167-5089
https://database.factgrid.de/entity/Q397941,Andreas Müller,Männliches Geschlecht,0000-0003-3185-7341
https://database.factgrid.de/entity/Q396724,Anja Müller,Weibliches Geschlecht,0000-0003-3185-7341
https://database.factgrid.de/entity/Q396608,Nils Reiter,Männliches Geschlecht,0000-0003-3193-6170
https://database.factgrid.de/entity/Q398081,Robert Jäschke,Männliches Geschlecht,0000-0003-3271-9653
https://database.factgrid.de/entity/Q1380442,Gero Schreier,Männliches Geschlecht,0000-0003-3293-9621
https://database.factgrid.de/entity/Q396435,Sviatoslav Drach,Männliches Geschlecht,0000-0003-3324-1655
https://database.factgrid.de/entity/Q1380230,Chiara Petrolini,Weibliches Geschlecht,0000-0003-3355-6067
https://database.factgrid.de/entity/Q396730,Claus Franke,Männliches Geschlecht,0000-0003-3371-6163
https://database.factgrid.de/entity/Q1380392,Markus Kunzmann,Männliches Geschlecht,0000-0003-3387-1542
https://database.factgrid.de/entity/Q989370,Regine Stein,Weibliches Geschlecht,0000-0003-3406-5104
https://database.factgrid.de/entity/Q396587,Florian Barth,Männliches Geschlecht,0000-0003-3408-7311
https://database.factgrid.de/entity/Q396725,Kilian Amrhein,Männliches Geschlecht,0000-0003-3459-3898
https://database.factgrid.de/entity/Q1380329,Jens Bruchertseifer,Männliches Geschlecht,0000-0003-3536-3082
https://database.factgrid.de/entity/Q1380188,Natalie Kraneiß,Weibliches Geschlecht,0000-0003-3584-285X
https://database.factgrid.de/entity/Q396716,Jan Sebastian Klaes,Männliches Geschlecht,0000-0003-3597-7017
https://database.factgrid.de/entity/Q989542,Bernd Ludwig,Männliches Geschlecht,0000-0003-3599-2081
https://database.factgrid.de/entity/Q1380232,Vera Piontkowitz,Weibliches Geschlecht,0000-0003-3605-3609
https://database.factgrid.de/entity/Q397965,Timo Schmidt,Männliches Geschlecht,0000-0003-3620-3355
https://database.factgrid.de/entity/Q397794,Ernesto William De Luca,Männliches Geschlecht,0000-0003-3621-4118
https://database.factgrid.de/entity/Q398322,Rainer Stotzka,Männliches Geschlecht,0000-0003-3642-1264
https://database.factgrid.de/entity/Q989371,Lukas Nils Regeler,Männliches Geschlecht,0000-0003-3659-2055
https://database.factgrid.de/entity/Q1380391,Jacek Kudera,Männliches Geschlecht,0000-0003-3678-1067
https://database.factgrid.de/entity/Q398317,Anne Klammt,Weibliches Geschlecht,0000-0003-3697-9241
https://database.factgrid.de/entity/Q397838,Rabea Kleymann,Weibliches Geschlecht,0000-0003-3856-2685
https://database.factgrid.de/entity/Q396627,Viktoria Brüggemann,Weibliches Geschlecht,0000-0003-3858-0269
https://database.factgrid.de/entity/Q1380434,Evgenia Samoilova,Weibliches Geschlecht,0000-0003-3858-901X
https://database.factgrid.de/entity/Q1380308,Joris J. van Zundert,Männliches Geschlecht,0000-0003-3862-7602
https://database.factgrid.de/entity/Q397952,Franziska Diehr,Weibliches Geschlecht,0000-0003-3886-3250
https://database.factgrid.de/entity/Q499875,Pauline Junginger,Weibliches Geschlecht,0000-0003-3899-1674
https://database.factgrid.de/entity/Q396678,Germaine Götzelmann,Weibliches Geschlecht,0000-0003-3974-3728
https://database.factgrid.de/entity/Q1380417,Lilly Osburg,Weibliches Geschlecht,0000-0003-4013-9317
https://database.factgrid.de/entity/Q1380306,Chiara Zuanni,Weibliches Geschlecht,0000-0003-4027-0278
https://database.factgrid.de/entity/Q396682,Patrick Helling,Männliches Geschlecht,0000-0003-4043-165X
https://database.factgrid.de/entity/Q989521,Alexander Lasch,Männliches Geschlecht,0000-0003-4046-3993
https://database.factgrid.de/entity/Q80560,Katrin Moeller,Weibliches Geschlecht,0000-0003-4090-5667
https://database.factgrid.de/entity/Q989373,Florian Schneider,Männliches Geschlecht,0000-0003-4141-1415
https://database.factgrid.de/entity/Q396692,Jan Hess,Männliches Geschlecht,0000-0003-4162-2132
https://database.factgrid.de/entity/Q396683,Felix Rau,Männliches Geschlecht,0000-0003-4167-0601
https://database.factgrid.de/entity/Q1380277,Anke Taube,Weibliches Geschlecht,0000-0003-4178-086X
https://database.factgrid.de/entity/Q1380120,Anja Becker,Weibliches Geschlecht,0000-0003-4202-1566
https://database.factgrid.de/entity/Q1380236,Ismail Prada Ziegler,Männliches Geschlecht,0000-0003-4229-8688
https://database.factgrid.de/entity/Q396750,Bryan Jurish,Männliches Geschlecht,0000-0003-4230-3790
https://database.factgrid.de/entity/Q396753,Rolf Guescini,Männliches Geschlecht,0000-0003-4325-5751
https://database.factgrid.de/entity/Q396637,Dominik Bönisch,Männliches Geschlecht,0000-0003-4336-0180
https://database.factgrid.de/entity/Q989374,Stefanie Dipper,Weibliches Geschlecht,0000-0003-4357-9078
https://database.factgrid.de/entity/Q396607,Janis Pagel,Männliches Geschlecht,0000-0003-4370-1483
https://database.factgrid.de/entity/Q397564,Julian Schulz,Männliches Geschlecht,0000-0003-4374-2680
https://database.factgrid.de/entity/Q1380369,Ludger Hiepel,Männliches Geschlecht,0000-0003-4473-3399
https://database.factgrid.de/entity/Q989464,Selina Galka,Weibliches Geschlecht,0000-0003-4476-315X
https://database.factgrid.de/entity/Q397802,Maximilian Noichl,Männliches Geschlecht,0000-0003-4518-0837
https://database.factgrid.de/entity/Q396695,Matthias Boenig,Männliches Geschlecht,0000-0003-4615-4753
https://database.factgrid.de/entity/Q1059777,Franziska Naether,Weibliches Geschlecht,0000-0003-4652-6836
https://database.factgrid.de/entity/Q989375,Malte Hagener,Männliches Geschlecht,0000-0003-4664-5536
https://database.factgrid.de/entity/Q397630,Andreas Mertgens,Männliches Geschlecht,0000-0003-4665-2226
https://database.factgrid.de/entity/Q396605,Roman Bleier,Männliches Geschlecht,0000-0003-4674-1042
https://database.factgrid.de/entity/Q398573,Immanuel Normann,Männliches Geschlecht,0000-0003-4702-1282
https://database.factgrid.de/entity/Q396514,Marina Lemaire,Weibliches Geschlecht,0000-0003-4726-2481
https://database.factgrid.de/entity/Q989376,Elodie Ripoll,Weibliches Geschlecht,0000-0003-4782-769X
https://database.factgrid.de/entity/Q1380386,Ralf Klammer,Männliches Geschlecht,0000-0003-4816-6440
https://database.factgrid.de/entity/Q396642,Carolin Odebrecht,Weibliches Geschlecht,0000-0003-4887-7701
https://database.factgrid.de/entity/Q397828,Johannes Kepper,Männliches Geschlecht,0000-0003-4891-260X
https://database.factgrid.de/entity/Q396782,Sophie Schneider,Weibliches Geschlecht,0000-0003-4915-6949
https://database.factgrid.de/entity/Q396764,Stefanie Schneider,Weibliches Geschlecht,0000-0003-4915-6949
https://database.factgrid.de/entity/Q989432,Michael Kurzmeier,Männliches Geschlecht,0000-0003-4925-5197
https://database.factgrid.de/entity/Q396791,Andrea Rapp,Weibliches Geschlecht,0000-0003-4933-4397
https://database.factgrid.de/entity/Q1380425,Achim Rettinger,Männliches Geschlecht,0000-0003-4950-1167
https://database.factgrid.de/entity/Q398182,Christian Wagner,Männliches Geschlecht,0000-0003-4957-3478
https://database.factgrid.de/entity/Q1380432,Viola Rühse,Weibliches Geschlecht,0000-0003-4958-8549
https://database.factgrid.de/entity/Q1380279,Aleksej Tikhonov,Männliches Geschlecht,00000-0002-0772-3397
https://database.factgrid.de/entity/Q1380377,Johannes Ioannu,Männliches Geschlecht,0009-0000-3952-0730
https://database.factgrid.de/entity/Q1380267,Tomash Shtohryn,Männliches Geschlecht,0009-0000-4597-603X
https://database.factgrid.de/entity/Q1380339,Christina Dittmann,Weibliches Geschlecht,0009-0000-7085-3154
https://database.factgrid.de/entity/Q1380403,Robin Luger,Weibliches Geschlecht,0009-0000-7816-015X
https://database.factgrid.de/entity/Q1380208,Jonah Lubin,Männliches Geschlecht,0009-0000-7900-1994
https://database.factgrid.de/entity/Q513716,Katja Liebing,Weibliches Geschlecht,0009-0001-1624-6465
https://database.factgrid.de/entity/Q1380116,Wassim Alrez,Männliches Geschlecht,0009-0001-2105-082X
https://database.factgrid.de/entity/Q1059187,Nadine Raddatz,Weibliches Geschlecht,0009-0001-2533-4029
https://database.factgrid.de/entity/Q1380358,Philippe Genêt,Männliches Geschlecht,0009-0001-5095-8052
https://database.factgrid.de/entity/Q1380112,Christina Abel,Weibliches Geschlecht,0009-0001-5858-7698
https://database.factgrid.de/entity/Q397951,Daniel Baumartz,Männliches Geschlecht,0009-0001-7105-5020
https://database.factgrid.de/entity/Q1380152,Sebastian Gassmann,Männliches Geschlecht,0009-0001-9396-8824
https://database.factgrid.de/entity/Q1380466,Veronica Wassermayr,Weibliches Geschlecht,0009-0001-9638-2677
https://database.factgrid.de/entity/Q547776,Julian Freytag,Männliches Geschlecht,0009-0002-0622-2184
https://database.factgrid.de/entity/Q529610,Yannick Pultar,Männliches Geschlecht,0009-0002-0819-958X
https://database.factgrid.de/entity/Q989381,Daniel Kababgi,Männliches Geschlecht,0009-0002-0990-6418
https://database.factgrid.de/entity/Q1380118,Robin-M. Aust,Männliches Geschlecht,0009-0002-2245-281X
https://database.factgrid.de/entity/Q1380472,Vera Yakupova,Weibliches Geschlecht,0009-0002-2752-4966
https://database.factgrid.de/entity/Q1380178,Nils Kellner,Männliches Geschlecht,0009-0002-3966-5635
https://database.factgrid.de/entity/Q1059788,Philipp Sauer,Männliches Geschlecht,0009-0002-6251-1888
https://database.factgrid.de/entity/Q1380209,Benedikte Löbbert,Weibliches Geschlecht,0009-0002-6670-3692
https://database.factgrid.de/entity/Q1380413,Leona Elisabeth Münzer,Weibliches Geschlecht,0009-0002-7170-8340
https://database.factgrid.de/entity/Q1380428,Jonas Rohe,Männliches Geschlecht,0009-0002-8541-8520
https://database.factgrid.de/entity/Q1380221,Wiltrud Mölzer,Weibliches Geschlecht,0009-0002-9517-4531
https://database.factgrid.de/entity/Q1380266,Vitus Schäfftlein,Männliches Geschlecht,0009-0003-3620-5884
https://database.factgrid.de/entity/Q1380461,Dorothee Urbaum,Weibliches Geschlecht,0009-0003-5711-6303
https://database.factgrid.de/entity/Q1380167,Philip Hillebrand,Männliches Geschlecht,0009-0003-7195-2682
https://database.factgrid.de/entity/Q1380211,Madlin Marenec,Weibliches Geschlecht,0009-0003-7434-827X
https://database.factgrid.de/entity/Q989383,Elisabeth Dietrich,Weibliches Geschlecht,0009-0003-9337-1918
https://database.factgrid.de/entity/Q1380426,Thorsten Ries,Männliches Geschlecht,0009-0004-1112-8410
https://database.factgrid.de/entity/Q1380172,Olja Janjuš,Weibliches Geschlecht,0009-0004-1498-495X
https://database.factgrid.de/entity/Q369944,Johannes Mitschunas,Männliches Geschlecht,0009-0004-3579-1399
https://database.factgrid.de/entity/Q397670,Lisa Eggert,Weibliches Geschlecht,0009-0004-3898-9923
https://database.factgrid.de/entity/Q1380259,Susanne Schlünder,Weibliches Geschlecht,0009-0004-4914-1864
https://database.factgrid.de/entity/Q1380435,Linda Samsinger,Weibliches Geschlecht,0009-0004-6133-8790
https://database.factgrid.de/entity/Q1380300,Larissa Will,Weibliches Geschlecht,0009-0004-6220-8939
https://database.factgrid.de/entity/Q1380330,Michał Bubula,Männliches Geschlecht,0009-0004-6586-1319
https://database.factgrid.de/entity/Q1380353,Nele Fuchs,Weibliches Geschlecht,0009-0004-6837-6968
https://database.factgrid.de/entity/Q398153,Jan-Erik Stange,Männliches Geschlecht,0009-0004-7264-2843
https://database.factgrid.de/entity/Q1380203,Marc Lemke,Männliches Geschlecht,0009-0004-8065-8191
https://database.factgrid.de/entity/Q959264,Marta Koscielniak,Weibliches Geschlecht,0009-0005-7840-1271
https://database.factgrid.de/entity/Q397746,Heike Zinsmeister,Weibliches Geschlecht,0009-0006-0505-7606
https://database.factgrid.de/entity/Q396740,Johannes Liem,Männliches Geschlecht,0009-0006-2058-9133
https://database.factgrid.de/entity/Q1380202,Johannes Leitgeb,Männliches Geschlecht,0009-0006-2058-9133
https://database.factgrid.de/entity/Q876587,Sophie Döring,Weibliches Geschlecht,0009-0006-2258-5304
https://database.factgrid.de/entity/Q396572,Silke Kalmer,Weibliches Geschlecht,0009-0006-2292-058X
https://database.factgrid.de/entity/Q1380402,Alexa Lucke,Weibliches Geschlecht,0009-0006-2738-2864
https://database.factgrid.de/entity/Q1380349,Anna Faust,Weibliches Geschlecht,0009-0006-5500-4860
https://database.factgrid.de/entity/Q1380361,Eleanor Goerss,Weibliches Geschlecht,0009-0006-6575-8180
https://database.factgrid.de/entity/Q1380455,Katrin Sturm,Weibliches Geschlecht,0009-0007-1756-9526
https://database.factgrid.de/entity/Q1380115,Mari Akazawa,Weibliches Geschlecht,0009-0007-2653-6275
https://database.factgrid.de/entity/Q1380347,Sebastian Enns,Männliches Geschlecht,0009-0007-6336-8266
https://database.factgrid.de/entity/Q1380286,Klara Venglarova,Weibliches Geschlecht,0009-0007-6441-7795
https://database.factgrid.de/entity/Q1380248,Lennart Rouxel,Männliches Geschlecht,0009-0007-6653-1954
https://database.factgrid.de/entity/Q630708,Marius Wegener,Männliches Geschlecht,0009-0007-6782-1865
https://database.factgrid.de/entity/Q989537,Christian Lück,Männliches Geschlecht,0009-0008-0649-5127
https://database.factgrid.de/entity/Q1380471,Rameela Yaddehige,Weibliches Geschlecht,0009-0008-3216-5797
https://database.factgrid.de/entity/Q1380252,Ruth Sander,Weibliches Geschlecht,0009-0008-3678-9070
https://database.factgrid.de/entity/Q989429,Maximilian Kristen,Männliches Geschlecht,0009-0008-3929-337X
https://database.factgrid.de/entity/Q1380335,Hans Clausen,Männliches Geschlecht,0009-0008-4730-5473
https://database.factgrid.de/entity/Q1380356,Judit Garzón Rodríguez,Weibliches Geschlecht,0009-0008-5102-4420
https://database.factgrid.de/entity/Q398565,Jana Klawitter,Weibliches Geschlecht,0009-0008-5566-1101
https://database.factgrid.de/entity/Q1380346,Dominic Eickhoff,Männliches Geschlecht,0009-0008-6044-3862
https://database.factgrid.de/entity/Q396458,Dennis Möbus,Männliches Geschlecht,0009-0008-9064-7460
https://database.factgrid.de/entity/Q1006503,Tim Schubert,Männliches Geschlecht,0009-0009-1032-9575
https://database.factgrid.de/entity/Q251685,Johanna Sophia Störiko,Weibliches Geschlecht,0009-0009-3853-4757
https://database.factgrid.de/entity/Q144067,Barbara Fischer,Weibliches Geschlecht,0009-0009-5034-6687
https://database.factgrid.de/entity/Q1380427,Xenia Ritter,Weibliches Geschlecht,0009-0009-7937-6580
